segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
525,104.64999999999999,105.28,0.05730913,0.04299705615942029,2275.945239516049,3540.8727808451918,-327.43655,166.90984,-2.7403197,-14.455934,-23.700932,-13.909642,-39.377922,-6.9062366,13.401002,14.844267,-14.196259,3.251278,-15.407251
526,105.21000000000001,106.05,0.090147525,0.06332294592696629,2858.927149444573,3574.5122366594096,-262.4655,127.30694,-46.99484,-22.071924,-25.20049,-10.582989,-33.300587,-3.685108,-2.9858766,8.647157,-12.734381,6.9841027,-10.343374
528,106.19000000000001,106.75,0.094860375,0.06575258316532258,3058.638525278484,3908.8906818708583,-238.72531,134.88135,-39.895912,-22.286465,-40.51667,-6.8233314,-29.972034,-7.716781,-3.1136801,18.225792,-15.274231,-3.5352085,-18.543747
529,106.67999999999999,107.73,0.08758909,0.06215187355324074,3060.1338085813186,3753.3255612904677,-267.59198,117.64373,-38.905937,-20.412235,-26.226944,-5.6134863,-32.87388,-7.1799984,-5.780816,2.703195,-13.259589,6.0427003,-7.071393
544,109.34,110.04,0.08985564,0.07740542763157894,3364.8784354287804,3998.274404659086,-280.783,107.98124,-41.682247,-16.086338,-21.585905,-12.231853,-28.019419,1.0152079,-10.746819,3.0234394,-10.9280615,15.047278,-2.2583103
551,111.02000000000001,111.72000000000001,0.080768205,0.07035104851973684,3276.6991842155257,3794.195806856453,-284.86856,114.09985,-49.65732,-9.76987,-26.187677,-10.188479,-23.729193,-4.584267,-8.100745,5.4864516,-15.864277,6.276976,0.56564355
565,112.63,113.61,0.10218547,0.07027420343137254,3080.1296886567407,3616.2225314269044,-236.4269,125.371544,-57.989803,-17.015142,-34.046757,-11.501274,-28.130077,-4.7140746,-12.10809,11.264401,-18.360846,1.2252351,-11.986242
569,113.82000000000001,114.38,0.0852854,0.06857201360887097,3781.0532870756765,4511.417948867693,-278.11603,105.61468,-16.041351,-7.6368814,-39.435127,-0.43795967,-29.353079,-2.0961156,-1.8910421,7.557121,-27.399298,2.4557083,-17.66718
570,114.31,114.52000000000001,0.058694277,0.049853515625,2837.2033804321777,3855.8025448390567,-292.6173,141.36792,-18.134947,-6.5886073,-33.43924,-9.734821,-28.952711,-7.333497,4.087254,6.1900005,-17.899126,3.536734,-12.899863
571,114.44999999999999,115.14999999999999,0.10040635,0.05628083881578947,2562.296039597767,3245.8184235738913,-288.57364,130.2559,-42.34554,-23.075869,-25.697952,-11.951073,-25.398064,-10.930254,-4.368831,2.1537483,-10.320752,1.9248147,0.22409964
580,115.78,116.89999999999999,0.095303334,0.06240234375,2907.843799706329,3593.1584370914993,-248.11093,120.19094,-43.679733,-15.591785,-29.838684,-12.974557,-28.098644,-5.9556103,-9.709091,1.3529571,-17.901026,-0.093153596,-8.564464
587,117.24999999999999,117.94999999999999,0.081509285,0.0669909025493421,3673.5983473596034,4325.276005978,-288.6297,105.84424,-23.236712,-10.747312,-34.387157,2.6186478,-25.514885,-3.939056,-5.3249273,7.3487725,-29.580153,4.6577544,-17.5197
589,118.22999999999999,118.92999999999999,0.0921247,0.06063039679276316,2600.451989620208,3183.5515968382006,-270.68127,140.6969,-55.366146,-13.748185,-22.797379,-16.46666,-30.215694,-9.864829,-4.7194304,2.3361528,-17.284304,7.162027,-6.008703
602,120.12,120.96,0.09073903,0.05261916257022472,2414.8474602421866,3160.353552213719,-275.4145,142.67464,-41.807285,-11.78003,-23.818596,-17.219929,-27.511469,-13.75804,-4.849867,4.686502,-12.359691,5.6430683,-6.424881
603,120.89,121.44999999999999,0.09196408,0.05604208669354839,2798.4756726618502,3585.808404886872,-218.80441,140.59798,-48.092373,-22.273142,-41.549446,-12.183544,-28.204407,-13.9998665,-10.454661,10.774127,-20.045856,1.9919912,-20.148705
613,122.99000000000001,124.11,0.09270405,0.07608271059782609,3265.4600081294234,3650.841626685365,-239.18073,126.11893,-62.524036,-15.65169,-38.76447,-15.171122,-33.72608,-3.4666474,-8.627471,3.6647687,-23.31071,14.642947,-8.62278
614,124.04,124.17999999999999,0.062161736,0.06742527173913043,3006.099181498543,4018.591999583897,-305.02057,142.10326,-20.097208,-18.775484,-38.325108,-24.958424,-31.45669,0.22327481,2.3662724,2.3617952,-16.421148,14.997063,-10.756418
619,124.88,125.72000000000001,0.081126586,0.06472744030898876,2884.154580425191,3601.302407479884,-297.00122,134.69955,-41.681522,-13.352738,-23.123728,-16.40466,-26.174416,-8.562495,-5.249071,7.6577544,-14.122492,2.749541,-4.211301
631,127.33,128.79999999999998,0.10968551,0.0554760082347973,2762.313343757379,3448.6494791735777,-241.19272,130.8124,-48.33683,-20.939425,-38.483196,-18.194702,-28.219618,-3.8178818,-0.24135745,7.8661103,-13.738226,8.353604,-11.4041
638,129.57000000000002,130.27,0.103952914,0.06090666118421053,2587.3360028517945,3051.8600477811965,-259.40085,137.11998,-63.798126,-18.755072,-26.893631,-16.459082,-22.724436,-8.396931,-0.68087345,4.49262,-13.999887,9.194712,-8.123279
642,130.48,131.32000000000002,0.10275193,0.06129301264044944,3419.984976163997,3975.6987506436294,-211.40399,110.01407,-53.364437,-21.511316,-45.78429,-9.710632,-36.788383,1.7341986,2.2339418,1.7211657,-27.840225,10.669506,-13.280452
647,131.95,132.65,0.09051515,0.057225277549342105,2797.482774536576,3459.2014008637498,-259.87128,134.40572,-44.717983,-5.0552287,-17.415728,-15.508064,-28.16342,-11.920065,-5.818348,3.7924066,-13.673988,11.35001,-0.7053513
649,132.79,133.42000000000002,0.090409175,0.058232846467391304,2768.7951312788664,3563.923757503732,-229.90742,143.43993,-46.72534,-19.220081,-43.868816,-13.809775,-37.253082,-3.1088,-4.7039504,6.642566,-21.34955,11.702868,-17.124657
651,133.49,134.32999999999998,0.089134075,0.062357356039325844,2761.8055821909484,3320.4241062273873,-272.81598,138.57541,-50.353718,-13.35849,-23.781984,-12.8434925,-21.211472,-4.8078437,-2.04097,-2.3337173,-21.021118,5.255532,-5.844455
652,134.26,135.1,0.10265893,0.0629443908005618,3303.4515281139334,4040.728529395867,-210.12656,122.902245,-46.8345,-15.767578,-46.200207,-9.866057,-33.762074,-1.9679413,-4.3612614,9.827483,-26.12068,1.7165613,-18.169743
655,135.24,136.01,0.100705564,0.052132955411585365,2719.6720025650047,3527.0656385875927,-271.32513,131.4639,-34.55963,-13.062118,-27.736147,-19.512123,-33.516148,-7.912492,-5.1330457,-0.44371578,-14.997234,3.944799,-1.9898688
656,135.94,136.07999999999998,0.057480663,0.03783118206521739,2237.8104804173763,3529.798395036555,-295.10382,166.84674,-13.230326,-22.183676,-34.28059,-15.39716,-30.517647,-2.1693716,5.097151,9.740975,-16.798803,6.011206,-20.21499
658,136.14999999999998,137.48,0.107435636,0.04633969907407407,2435.377986193926,3106.5156703258053,-231.65471,142.59982,-49.597652,-17.639563,-39.24564,-21.725286,-31.385807,-10.770392,-4.0080423,4.742013,-14.130235,5.3812995,-12.187741
660,137.54999999999998,139.09,0.09684686,0.06166294642857143,3068.477222564517,3748.113616736222,-241.15253,119.44341,-39.608425,-11.785421,-37.016537,-15.256712,-35.079243,-7.041613,-5.131381,7.456934,-16.970018,3.4372487,-12.678314
663,139.44,140.84,0.09792793,0.05673758865248227,2593.2005772776242,3232.7055619786634,-227.60736,142.9669,-50.57574,-13.137495,-34.02154,-10.459783,-30.704918,-10.545881,-5.597157,7.9598145,-19.960487,2.480282,-15.761681
666,141.04999999999998,142.87,0.09385182,0.05423428867403315,2804.364930611369,3495.8752676199188,-233.06488,136.00577,-43.175934,-13.608232,-35.881317,-12.402856,-27.806198,-6.051418,-3.4490163,6.985601,-15.447239,6.4457793,-20.622538
667,142.79999999999998,144.62,0.09431877,0.06012064053867403,2986.1259780618548,3629.130826048126,-227.19423,129.89868,-44.648342,-12.264631,-36.703423,-10.529623,-33.489216,-7.478662,2.9906778,9.261796,-23.458002,3.3584201,-11.455159
669,144.76,145.67000000000002,0.09860833,0.054620682565789475,2341.2735462418864,2957.4549336141645,-232.85612,152.36249,-50.6513,-12.775739,-24.946615,-13.583408,-30.9468,-9.461612,-1.0708728,8.083031,-11.836544,12.392101,-7.934034
670,145.6,146.16,0.09772103,0.05482138356854839,2823.397356540792,3631.0949129978644,-226.41151,140.49385,-46.03173,-23.88433,-41.914497,-10.013086,-29.493122,0.27903306,-0.2631183,6.727216,-13.569634,10.87862,-16.377907
