segment_id,start_time,end_time,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
63,11.83,12.180000000000001,0.078672215,0.334228515625,4032.9445223796615,3152.782908575227,-248.41371,100.16513,-23.119835,-42.772305,-8.42699,-27.779177,0.7020227,38.100338,-14.609536,27.063066,-29.842,1.4116102,-17.307194
69,12.67,13.299999999999999,0.06843007,0.09015066964285715,1983.7869621979128,2344.2378230277,-236.45714,114.61968,-32.10375,-46.78819,-27.073801,-32.79485,12.624695,40.150303,-2.4389503,23.803276,-22.73016,-2.9262185,-7.7034345
75,13.86,14.63,0.067319155,0.20263671875,2780.615421673793,2546.983080199605,-235.87085,110.402725,-32.29586,-48.55245,-23.014992,-32.91544,3.9477859,40.42609,-6.2639637,22.468706,-26.647785,2.4308467,-13.146801
81,15.049999999999999,15.33,0.07097575,0.1977267795138889,3192.717808423669,2625.605513116787,-236.83661,89.484146,-33.63033,-24.965551,-16.931938,-40.000534,7.4727,35.971348,-19.92596,22.282516,-27.636528,-5.7606716,-12.302692
82,15.26,16.03,0.087590605,0.21557021722560976,2917.946033917679,2413.5037837853574,-221.06195,103.63024,-44.002983,-35.95695,-20.551365,-44.439785,13.554738,43.69458,-10.986626,25.12361,-27.595364,2.3745902,-14.7603655
90,16.799999999999997,17.43,0.094685815,0.17745535714285715,2794.6752343799053,2778.10163605413,-232.79674,109.272255,-30.268854,-53.53701,-29.03833,-31.48198,7.308872,42.880207,-5.208336,28.332546,-30.635767,-1.1444266,-12.18777
98,18.2,18.97,0.059016604,0.11135194359756098,2274.813920698184,2501.0336894780307,-255.59935,104.29418,-31.134745,-49.26161,-27.8028,-31.81771,4.5535254,37.21398,-8.951635,25.050554,-26.359783,-7.008978,-6.2136536
162,24.29,25.060000000000002,0.063257515,0.11163776676829268,2207.0172419579335,2450.246363129161,-218.02942,111.55195,-38.88896,-44.18816,-17.680595,-32.330383,0.4274633,34.820114,-5.09902,27.528194,-20.391308,-1.9691955,-10.366001
175,26.95,27.580000000000002,0.061439045,0.1349609375,2509.921232144148,2803.569950409413,-215.19864,110.769196,-31.978788,-46.621353,-24.057514,-33.180096,-0.3735218,37.949776,-9.920961,26.5292,-20.982866,4.464002,-11.049668
184,28.349999999999998,28.91,0.06250355,0.11099735383064516,2340.752743571545,2463.4449962077274,-200.6717,100.29565,-47.287582,-31.623842,-31.045279,-42.807793,10.387233,36.99543,-13.622073,24.693417,-21.046099,-2.1633878,-10.189492
192,29.61,30.24,0.066583626,0.18381696428571428,2615.4091601405926,2662.638408477467,-216.68498,109.12972,-28.981289,-46.882305,-26.498545,-29.00477,5.922403,34.915665,-7.0039034,23.503109,-25.579529,2.1475506,-11.793103
201,31.01,31.78,0.060551435,0.11586556783536585,2416.954661994266,2639.130950598754,-214.85896,106.22081,-32.908497,-41.336784,-28.39889,-33.11934,9.129302,30.366556,-12.336249,27.247719,-27.816832,-0.9877245,-9.13884
211,33.67,34.089999999999996,0.073076874,0.10876953125,2395.898241536783,2737.7556075748803,-263.0645,102.76769,-14.88117,-41.914684,-15.75045,-29.962685,-3.8281512,17.484165,-19.92028,3.0221615,-30.316895,-9.28931,-10.753723
213,34.089999999999996,35.0,0.104160845,0.09746297200520833,2015.5085815909963,2402.7202654111456,-225.40833,118.94662,-13.717171,-50.603863,-27.10257,-31.961737,0.00635767,24.595995,-14.069844,5.095183,-30.342941,-2.5118897,-2.3942273
215,35.14,35.699999999999996,0.1067793,0.07995211693548387,1961.2641738206567,2523.2875114955186,-230.08003,117.20177,-6.233972,-36.13799,-12.336739,-29.264582,-5.476307,13.609743,-22.328197,2.3476808,-33.918682,-5.601469,-4.7851686
216,35.63,36.47,0.10847799,0.09556206597222222,2016.0124269893015,2452.2998253143255,-225.15419,117.692825,-17.907452,-56.625732,-27.970259,-35.906178,0.19871648,26.163357,-17.6208,7.811451,-36.58105,-3.951102,-7.7878823
217,36.4,36.96,0.07828483,0.10401965725806452,2396.2242535143882,2788.5178769629006,-243.54071,102.907394,-15.020424,-39.363136,-12.221384,-33.488422,-7.5215955,13.351127,-22.464521,6.0503335,-30.54325,-4.842966,-6.23495
219,36.96,37.94,0.09498182,0.0964211856617647,2120.1170157696365,2492.725817765467,-223.49315,114.5874,-15.999252,-44.20136,-26.131178,-36.054184,-0.44892398,20.792051,-22.361227,9.053543,-36.75343,-5.902182,-4.593099
222,38.01,38.36,0.08034138,0.11332563920454546,2624.3479036458684,2762.5012976027147,-221.23785,95.81503,-23.710949,-26.998695,-11.311877,-44.214367,0.76401275,20.979843,-29.213758,12.108581,-19.81832,-2.2240176,-5.013178
225,38.43,39.410000000000004,0.091746196,0.09861366421568628,2148.180233304671,2540.8813053394992,-218.98799,112.4158,-19.11558,-42.69479,-21.54107,-40.867924,-3.9737206,26.254297,-22.27504,7.922884,-32.596664,-1.9301324,-4.3725286
227,39.410000000000004,39.9,0.083614595,0.0960693359375,2454.801514011447,2874.5425304320493,-234.52171,101.14073,-10.639664,-35.606903,-9.052083,-29.891232,-8.582326,17.087173,-24.417433,7.6965137,-29.617405,-6.70067,-7.907018
229,39.9,40.53,0.092924275,0.10040457589285715,2120.002830193463,2521.9517660359484,-212.127,117.40819,-15.439548,-53.91961,-33.40781,-34.750237,-2.2649088,30.80364,-15.804358,11.109935,-32.299774,-0.46705016,-3.7650032
230,40.46,40.81,0.056941375,0.10926402698863637,2614.456508555121,2956.671377716183,-233.47386,100.73691,-13.142531,-37.556114,-16.908375,-34.134964,-12.48651,14.166705,-24.597778,11.200939,-27.189606,-0.73642844,-6.6416836
233,40.88,41.019999999999996,0.059522763,0.16365559895833334,3174.8200861802056,3145.661722095887,-229.50969,82.563835,-22.372732,-40.857723,-12.768299,-22.487177,-3.2005663,21.310568,-12.292111,10.621577,-23.285986,-0.29049096,-5.170502
234,40.949999999999996,41.230000000000004,0.078569196,0.14558919270833334,2859.427534909596,2966.9842239040336,-235.19434,88.95132,-20.265675,-42.717236,-12.824068,-24.584715,0.06023852,30.389492,-8.586811,17.816242,-24.206188,-3.8581972,-8.298274
238,41.37,42.0,0.11507014,0.109375,2225.844912383271,2506.614520669652,-219.6431,102.54895,-25.041979,-62.272804,-30.905123,-27.907858,10.876506,40.2936,-6.383765,14.493146,-31.017082,-3.310258,-5.0039854
239,41.93,42.14,0.06407959,0.128125,2887.4372409432463,3027.453591496004,-238.83531,89.47722,-21.378809,-44.694386,-17.040516,-24.212128,0.7368539,25.551876,-12.425495,17.31869,-25.89771,-2.539213,-10.592108
244,42.349999999999994,43.4,0.09890227,0.09907588252314815,2174.0333160311366,2560.233520568372,-221.15088,108.80439,-20.331497,-62.288803,-31.585808,-36.51764,3.0783422,41.089653,-2.056435,22.723127,-28.307848,-4.7818775,-11.020109
249,43.82,44.870000000000005,0.10720068,0.10195131655092593,2030.1587789097227,2271.8877390571474,-206.48625,111.86679,-32.42159,-46.642,-30.322657,-48.644352,5.6848636,37.752457,-5.140446,27.28986,-22.730713,-7.511608,-10.226405
259,45.64,46.620000000000005,0.105207525,0.10062423406862746,2044.9035302122525,2408.9555795172814,-214.60202,117.19086,-23.176609,-57.731495,-32.573982,-41.876396,-5.213459,36.77046,-2.2098167,24.648794,-25.541466,-6.8409896,-13.464652
271,47.32,48.370000000000005,0.10041212,0.10337094907407407,2090.8378370641376,2490.9535024422444,-213.42743,116.725624,-21.939507,-57.1623,-31.639952,-41.14997,-7.5895085,34.989094,-2.389268,29.099707,-23.387184,-3.3347309,-12.8139305
282,49.0,49.349999999999994,0.05917376,0.14113547585227273,2567.29741533112,2830.196291194417,-247.28844,102.91809,-21.873505,-51.910046,-21.230986,-32.76866,-2.5456336,28.434334,-6.340872,23.378094,-23.747765,-5.178678,-15.278751
283,49.28,49.980000000000004,0.06436024,0.11685341282894737,2158.6891457845422,2516.9951804257016,-248.31189,114.51426,-23.5139,-56.33976,-31.286245,-39.9247,-4.339682,35.189915,-2.7019722,28.633488,-22.701262,-1.3727661,-13.556586
353,54.74,55.089999999999996,0.07135541,0.12142666903409091,2490.6557948574123,2780.5617490597488,-226.60991,101.14877,-26.622992,-47.03771,-15.281403,-31.1765,-2.4950655,25.712654,-8.913765,20.716646,-18.327091,-2.7982366,-11.504322
354,55.02,55.86000000000001,0.08499007,0.09943576388888889,2144.297123244911,2524.6547509203583,-213.22282,111.479706,-31.015308,-59.301758,-25.976171,-37.020813,-2.8245852,30.958729,-6.406699,22.60263,-22.255487,-2.5588515,-11.172249
358,56.0,56.349999999999994,0.07689112,0.16228693181818182,2838.8213629246243,3027.1633413592267,-222.46198,101.42073,-26.602303,-52.919838,-10.195471,-25.802544,-2.1525671,25.511213,-13.986438,23.234615,-26.505945,1.6653014,-12.282355
360,56.349999999999994,57.19,0.095333554,0.10001085069444444,2171.460138036849,2508.4620497455608,-209.77168,113.348404,-27.624716,-58.08911,-23.876137,-32.0319,-1.1734993,34.085735,-3.9697194,25.937042,-19.79084,-3.4769092,-10.84677
363,57.260000000000005,57.61000000000001,0.0951021,0.11325905539772728,2469.182794569724,2694.589052056802,-218.17554,102.87963,-28.370764,-50.360863,-12.6720085,-27.356127,-1.8981133,26.728025,-11.5083885,18.243843,-18.432005,-3.1897104,-10.010421
366,57.68,58.449999999999996,0.11240205,0.09398818597560976,2042.2622829326917,2374.728335908019,-203.57239,112.47236,-30.682001,-60.465862,-29.420156,-33.270744,-3.8517969,34.234562,-4.2732778,22.090355,-20.08724,-4.7297125,-13.849587
370,58.589999999999996,58.94,0.088050194,0.1559170809659091,2826.8399092785025,2975.329825737171,-227.41673,95.08194,-20.134691,-48.545753,-17.0954,-26.420898,-3.1751251,28.372215,-11.52005,19.275503,-27.011427,-3.4394357,-12.505762
372,58.94,59.08,0.06473843,0.1251220703125,2718.791009121428,2868.829726117678,-218.42668,98.747345,-26.55395,-46.844044,-15.815144,-19.971432,-3.308318,24.089104,-11.678955,17.359516,-20.702461,-1.9150867,-12.372186
373,59.010000000000005,59.78,0.12108322,0.10091939786585366,2095.9951051461403,2414.7486419687434,-207.37541,110.7466,-27.560404,-60.851116,-30.357656,-34.398106,-1.6453443,34.394905,-2.6149347,20.428596,-23.484251,-6.6599917,-13.049593
376,59.849999999999994,59.989999999999995,0.07072803,0.1165771484375,2690.470632217647,2870.7546335845404,-216.2235,98.99082,-24.432497,-43.697422,-13.151566,-20.794924,3.062149,25.481546,-9.543143,14.549945,-19.539118,1.5363861,-4.292191
377,59.92,60.27,0.09811887,0.10347123579545454,2400.3654754028753,2633.3035925226486,-210.22435,102.69993,-31.388262,-51.94725,-17.196756,-24.07627,-1.1403681,27.959356,-9.579777,17.60122,-20.557404,-4.2151217,-10.207306
379,60.27,61.11000000000001,0.11940665,0.1111111111111111,2215.327237176187,2506.4427854770797,-202.60016,107.25594,-32.012573,-64.07565,-29.373402,-27.992002,-1.0973343,35.812283,-6.1323237,22.073366,-23.821377,-4.3651433,-11.411216
382,61.18,61.53,0.10207515,0.11985085227272728,2474.539493186036,2682.543376774876,-212.87914,101.53457,-29.466682,-50.257347,-13.99645,-24.536482,0.9239279,27.707153,-7.5612493,20.734245,-18.848015,-4.0546303,-8.5416
385,61.599999999999994,62.44,0.12665181,0.10438368055555555,2178.941748579552,2442.405048524391,-202.28627,106.493835,-31.818764,-59.97789,-28.305832,-31.82267,0.6699014,33.81546,-3.7071142,22.85425,-20.014168,-5.7484126,-10.639989
388,62.510000000000005,62.86000000000001,0.098658614,0.17542613636363635,2881.2141810466987,2871.9852354870845,-218.23251,95.07189,-19.248283,-46.867332,-18.50871,-27.595287,0.82212985,31.904736,-10.82503,21.689995,-24.173918,-3.5401182,-8.71782
391,62.93,63.56,0.14252345,0.13310546875,2175.048727581515,2401.378145855171,-194.52042,111.07011,-26.137625,-62.683155,-32.1042,-32.869915,1.6504874,40.765198,0.5317202,22.568224,-23.539307,-5.2038374,-9.290356
392,63.489999999999995,63.77,0.0999929,0.10723198784722222,2441.5488055920086,2755.9174394591478,-216.47037,101.77619,-21.920801,-47.955986,-16.608757,-28.847212,0.09127516,31.90841,-6.184312,24.815382,-17.012575,-4.695007,-10.364788
395,63.839999999999996,64.26,0.09592325,0.11642578125,2522.489962544214,2712.5217422238716,-208.90114,97.805176,-36.02162,-53.815052,-11.146494,-24.394245,0.20998791,24.084167,-16.780607,14.907529,-20.256102,-0.56544477,-10.817685
397,64.26,65.17,0.12151199,0.12070719401041667,2272.0844727484623,2453.81418623283,-194.96075,105.97524,-38.735577,-63.990147,-23.464655,-28.38112,1.2949053,28.909208,-10.133667,20.03156,-21.012594,-3.496712,-12.282483
398,65.1,65.59,0.093372166,0.15666852678571427,2885.8347780648064,2900.494481770162,-206.65678,94.61377,-30.25528,-53.16555,-13.166011,-22.54736,-0.9439258,24.661898,-17.208368,20.424042,-21.897497,-1.9377326,-9.918124
400,65.59,65.73,0.07805279,0.12032063802083333,2678.3686595798804,2888.189343245534,-213.73076,97.42709,-25.874083,-49.380466,-20.691212,-31.58264,0.116828285,26.955069,-9.583652,17.772337,-20.366013,-5.56436,-9.349321
401,65.66000000000001,66.5,0.12779742,0.11040581597222222,2213.035393872038,2478.9218604862845,-204.2129,103.74107,-30.736084,-59.236458,-29.632221,-35.018032,2.7691696,36.424835,-3.1514242,21.135645,-24.770071,-5.4107456,-9.223505
404,66.57000000000001,66.92,0.09687117,0.11934037642045454,2466.0973877638557,2605.955136194461,-207.91762,98.07759,-43.305206,-56.16139,-8.922972,-17.45476,-0.2694441,20.031075,-11.451736,23.116266,-25.456244,-7.4102674,-7.5436254
407,66.99,67.62,0.1264877,0.10438058035714286,2221.90870233122,2553.4177809065177,-198.7392,104.727936,-33.117977,-63.18381,-30.399069,-36.251564,2.132581,36.620644,-4.6342797,23.306202,-28.785633,-1.252043,-13.666983
408,67.55,67.83,0.07979278,0.12703450520833334,2683.9472711175686,2871.289001164397,-216.54991,91.76026,-30.09651,-46.295277,-16.90612,-30.940193,1.5348253,26.586437,-13.04282,22.118397,-24.452635,-5.5132146,-13.893763
411,67.89999999999999,68.03999999999999,0.05922654,0.13956705729166666,2770.033453139154,2750.229983631519,-209.91457,88.24008,-46.474827,-41.756004,-5.2137065,-28.830866,-1.5659832,28.062126,-17.825375,13.298348,-19.1936,0.14797704,-10.082237
412,67.97,68.32000000000001,0.08489336,0.11749822443181818,2562.7458212418423,2675.674084766257,-208.77858,92.77708,-46.298714,-51.56988,-7.5028167,-28.295874,-2.6391988,25.326195,-18.386536,15.230396,-21.652788,-1.1370128,-12.6854925
414,68.32000000000001,68.46000000000001,0.074664466,0.099365234375,2679.15094812914,2801.334499991079,-202.77173,88.32745,-43.312744,-49.54137,-7.0363183,-17.326672,1.4854871,19.788122,-19.751932,12.390583,-20.72492,5.148869,-3.8117745
415,68.39,69.23,0.09960009,0.11380208333333333,2497.621195586992,2709.8590424257504,-213.58862,95.28993,-30.803114,-59.70927,-25.040707,-32.663773,1.4693033,33.431015,-9.41539,21.279942,-26.213846,-3.4327128,-9.655559
419,69.37,69.64999999999999,0.074060805,0.1653374565972222,3087.783840141549,3072.611014757871,-232.59407,80.50502,-24.754827,-49.226406,-19.443851,-28.30918,-0.7529967,27.270046,-14.771001,17.571768,-27.818027,-4.426683,-8.693147
422,69.72,70.56,0.079419084,0.11656901041666666,2517.9586222167513,2760.061534271369,-215.21268,94.21279,-40.147697,-67.76728,-22.68789,-24.177189,-1.0985066,30.304686,-13.251824,25.219156,-27.76085,-1.545417,-13.210744
